datetime,Ta,RH,WS,P,Kd,Ld
17/02/2011 23:30,21,70,2.222222222,1011.6,0,388.985
18/02/2011 0:00,21.1,70,0,1011.5,0,392.1123333
18/02/2011 0:30,20.8,72,2.222222222,1011.3,0,392.829
18/02/2011 1:00,20.6,73,0,1010.9,0,390.8543333
18/02/2011 1:30,21,72,0,1010.5,0,389.219
18/02/2011 2:00,21.9,70,1.388888889,1010,0,389.4943333
18/02/2011 2:30,21.5,73,3.055555556,1010,0,389.6093333
18/02/2011 3:00,22.1,69,2.222222222,1009.8,0,390.0143333
18/02/2011 3:30,22.2,73,2.5,1009.3,0,394.126
18/02/2011 4:00,21.7,71,1.111111111,1009.3,0,397.4493333
18/02/2011 4:30,22.4,72,1.388888889,1009.4,0,401.5206667
18/02/2011 5:00,22.1,74,2.5,1010,0.251333333,403.9223333
18/02/2011 5:30,21.6,79,3.611111111,1010.4,1.845333333,404.5326667
18/02/2011 6:00,21.1,81,3.611111111,1010.5,3.657,403.6696667
18/02/2011 6:30,20.9,82,3.055555556,1010.7,10.03066667,403.3853333
18/02/2011 7:00,21.1,83,0.555555556,1011,18.34833333,405.3193333
18/02/2011 7:30,21.1,86,0.555555556,1011.4,29.75933333,407.0313333
18/02/2011 8:00,21.2,89,1.388888889,1011.4,41.578,405.2903333
18/02/2011 8:30,21.4,89,2.222222222,1011,58.69433333,404.076
18/02/2011 9:00,21.2,89,2.5,1010.3,56.39733333,403.3646667
18/02/2011 9:30,21.5,84,4.166666667,1009.9,75.593,406.465
18/02/2011 10:00,21.1,88,3.055555556,1009.5,105.2596667,408.3273333
18/02/2011 10:30,20.4,87,4.722222222,1008.9,65.119,407.8313333
18/02/2011 11:00,20.3,83,4.722222222,1008.1,85.9,407.856
18/02/2011 11:30,19.8,83,8.611111111,1007.5,75.15933333,407.2523333
18/02/2011 12:00,19.7,87,7.777777778,1007.4,100.5166667,406.378
18/02/2011 12:30,20.1,87,7.777777778,1006.4,108.4056667,408.7
18/02/2011 13:00,20.6,85,4.722222222,1005.9,121.481,409.337
18/02/2011 13:30,20.5,86,7.777777778,1004.7,139.5703333,409.5676667
18/02/2011 14:00,20.7,86,7.222222222,1004,144.4963333,411.8093333
18/02/2011 14:30,20.6,86,8.333333333,1003.3,126.73,411.7523333
18/02/2011 15:00,21.3,85,8.333333333,1002.7,87.485,412.728
18/02/2011 15:30,21.6,87,7.777777778,1001.9,48.48,415.2626667
18/02/2011 16:00,21.8,86,7.777777778,1001.8,32.71633333,416.584
18/02/2011 16:30,21.6,89,8.333333333,1001.9,30.97966667,417.5056667
18/02/2011 17:00,21.7,89,7.777777778,1001.4,21.79766667,418.071
18/02/2011 17:30,22,88,7.777777778,1001.1,18.466,419.2323333
18/02/2011 18:00,22.1,89,6.666666667,1000.6,17.001,419.835
18/02/2011 18:30,22.3,88,7.777777778,1000.3,3.933636364,421.4145455
18/02/2011 19:00,22.4,88,6.111111111,1001.1,nan,nan
18/02/2011 19:30,22.4,89,7.777777778,1002,0,nan
18/02/2011 20:00,21.3,90,5.833333333,1002.2,0,nan
18/02/2011 20:30,21.5,88,5.833333333,1002.6,0,nan
18/02/2011 21:00,21.6,84,7.777777778,1002.9,0,nan
18/02/2011 21:30,21,84,8.333333333,1003.1,0,nan
18/02/2011 22:00,20.8,83,5.833333333,1003.3,0,nan
18/02/2011 22:30,20.7,84,7.222222222,1003,0,nan
18/02/2011 23:00,20.7,86,6.666666667,1003.3,0,nan
18/02/2011 23:30,20.4,88,5,1003.8,0,nan
19/02/2011 0:00,20.2,87,6.111111111,1003.9,0,nan
19/02/2011 0:30,19.5,86,5.833333333,1003.9,0,nan
19/02/2011 1:00,19.4,87,5.833333333,1004.1,0,nan
19/02/2011 1:30,18.9,89,5,1004.3,0,nan
19/02/2011 2:00,19.2,88,5,1004.9,0,nan
19/02/2011 2:30,18.9,88,4.722222222,1005.1,0,nan
19/02/2011 3:00,18.8,88,4.722222222,1005.2,0,nan
19/02/2011 3:30,18.7,89,3.611111111,1005.4,0,nan
19/02/2011 4:00,18.5,87,3.055555556,1005.6,0,nan
19/02/2011 4:30,18.7,88,3.055555556,1006.1,0,nan
19/02/2011 5:00,18.6,85,4.166666667,1006.4,0,nan
19/02/2011 5:30,18.7,85,3.055555556,1006.6,nan,nan
19/02/2011 6:00,19.2,81,4.722222222,1007,9.137142857,400.1035714
19/02/2011 6:30,19.2,79,4.722222222,1007.7,24.647,401.1423333
19/02/2011 7:00,19.4,81,4.722222222,1007.9,51.69,400.869
19/02/2011 7:30,19.7,81,5,1008.5,40.15466667,403.2013333
19/02/2011 8:00,20.1,80,4.722222222,1008.7,166.4533333,401.6896667
19/02/2011 8:30,19.5,83,7.222222222,1008.8,554.069,375.279
19/02/2011 9:00,20.3,78,5,1009.1,316.371,400.335
19/02/2011 9:30,22,67,6.111111111,1009.7,235.2083333,401.788
19/02/2011 10:00,20.9,70,6.666666667,1010.2,490.971,397.472
19/02/2011 10:30,21.7,70,6.666666667,1010.2,559.94,399.25
19/02/2011 11:00,21.8,66,6.111111111,1010.5,637.9406667,394.8096667
19/02/2011 11:30,22,66,6.111111111,1010.4,905.165,378.4416667
19/02/2011 12:00,24,57,6.666666667,1010.2,1018.408667,355.6483333
19/02/2011 12:30,24.4,57,6.111111111,1009.8,1016.024667,343.1256667
19/02/2011 13:00,23.6,56,5.833333333,1009.9,996.954,343.5846667
19/02/2011 13:30,24.3,50,4.166666667,1009.8,996.5143333,348.2526667
19/02/2011 14:00,24.3,53,5.833333333,1009.8,972.427,355.066
19/02/2011 14:30,24.5,57,5,1009.8,918.4906667,358.2373333
19/02/2011 15:00,24.1,55,5.833333333,1009.9,766.8623333,345.2456667
19/02/2011 15:30,23.7,60,5.833333333,1010,667.8013333,353.1803333
19/02/2011 16:00,24,56,6.111111111,1010.3,581.9323333,344.6543333
19/02/2011 16:30,23.8,53,2.222222222,1010.1,472.245,346.8093333
19/02/2011 17:00,24.3,51,2.222222222,1010.2,360.2016667,369.1023333
19/02/2011 17:30,23.5,55,2.5,1010.3,242.9836667,346.5336667
19/02/2011 18:00,24,54,4.722222222,1010.4,109.176,344.175
19/02/2011 18:30,22.9,58,3.611111111,1010.5,37.49466667,342.733
19/02/2011 19:00,21.2,66,3.055555556,1010.5,3.396,343.3536667
19/02/2011 19:30,19.9,72,3.055555556,1010.5,0,357.4623333
19/02/2011 20:00,19.6,76,3.611111111,1011.2,0,386.5123333
19/02/2011 20:30,19.5,77,3.611111111,1011.6,0,401.4543333
19/02/2011 21:00,19.7,77,4.166666667,1012,0,402.196
19/02/2011 21:30,19.9,76,3.611111111,1012.4,0,404.6286667
19/02/2011 22:00,19.4,79,3.611111111,1012.5,0,404.6566667
19/02/2011 22:30,19.5,81,5,1012.4,0,397.264
19/02/2011 23:00,19.7,80,2.5,1012.6,0,393.2033333
19/02/2011 23:30,20.1,70,5,1012.7,0,398.238
20/02/2011 0:00,20.2,69,4.722222222,1012.7,0,397.2443333
20/02/2011 0:30,20.1,68,4.166666667,1012.5,0,398.1996667
20/02/2011 1:00,20,70,3.055555556,1012.4,0,391.6226667
20/02/2011 1:30,20.2,63,6.111111111,1012.1,0,394.037
20/02/2011 2:00,20,72,7.222222222,1012.3,0,363.4523333
20/02/2011 2:30,19.7,71,6.666666667,1012.4,0,340.7066667
20/02/2011 3:00,19.3,74,4.722222222,1012.4,0,353.343
20/02/2011 3:30,18.8,74,4.722222222,1012.5,0,370.9086667
20/02/2011 4:00,19.3,72,5.833333333,1012.5,0,339.3233333
20/02/2011 4:30,19,77,5.833333333,1012.8,0,356.804
20/02/2011 5:00,18.6,76,5.833333333,1013.1,0,365.09
20/02/2011 5:30,18.5,78,5,1013.4,1.586,342.0176667
20/02/2011 6:00,18.6,80,5,1013.7,31.65133333,354.859
20/02/2011 6:30,18.7,72,5,1014.2,50.68733333,379.5393333
20/02/2011 7:00,19.4,67,4.722222222,1014.6,78.81966667,387.94
20/02/2011 7:30,19.6,68,4.722222222,1014.9,80.316,398.2176667
20/02/2011 8:00,19.7,70,5,1015.4,186.8006667,394.001
20/02/2011 8:30,19.9,71,6.666666667,1015.6,386.414,385.7433333
20/02/2011 9:00,19.5,83,5.833333333,1016,511.252,371.659
20/02/2011 9:30,20.6,70,6.111111111,1016.3,689.0466667,358.5493333
20/02/2011 10:00,21.1,64,7.222222222,1016.5,824.6733333,372.146
20/02/2011 10:30,22.4,58,6.111111111,1016.7,642.294,384.785
20/02/2011 11:00,22.3,59,6.666666667,1017,785.0756667,385.0206667
20/02/2011 11:30,22.8,56,7.777777778,1017.2,747.81,381.093
20/02/2011 12:00,21.6,57,7.777777778,1017.3,586.2656667,378.539
20/02/2011 12:30,21.3,54,6.666666667,1017.4,820.5106667,336.2463333
20/02/2011 13:00,21.5,52,8.333333333,1017.7,917.3156667,324.095
20/02/2011 13:30,21.7,48,7.222222222,1017.5,961.286,322.6683333
20/02/2011 14:00,21.8,46,7.222222222,1017.1,871.1356667,323.3323333
20/02/2011 14:30,22,44,7.222222222,1017,852.3593333,322.5176667
20/02/2011 15:00,21.1,44,7.222222222,1016.9,775.768,321.786
20/02/2011 15:30,22.7,44,7.222222222,1016.6,687.6003333,321.925
20/02/2011 16:00,22.2,43,6.111111111,1016.5,571.5126667,321.2096667
20/02/2011 16:30,21.9,45,6.666666667,1016.9,479.0413333,324.491
20/02/2011 17:00,21.1,41,7.222222222,1017.2,342.4503333,333.4943333
20/02/2011 17:30,20.3,47,7.222222222,1017.6,244.3646667,317.9336667
20/02/2011 18:00,19.2,49,7.222222222,1018,114.8133333,310.9386667
20/02/2011 18:30,17.9,50,7.777777778,1018.5,21.20433333,308.4923333
20/02/2011 19:00,16.8,52,7.777777778,1019,3.138666667,306.7596667
20/02/2011 19:30,16.1,55,6.666666667,1019.7,0,326.56
20/02/2011 20:00,15.8,55,7.777777778,1019.9,0,305.5396667
20/02/2011 20:30,15.5,54,7.222222222,1020.2,0,324.9653333
20/02/2011 21:00,14.7,57,5,1020.9,0,357.5576667
20/02/2011 21:30,14.4,61,4.722222222,1020.9,0,365.5713333
20/02/2011 22:00,15,60,4.722222222,1021.1,0,369.892
20/02/2011 22:30,15.4,61,4.722222222,1021.1,0,367.8116667
20/02/2011 23:00,15.6,61,4.722222222,1021,0,371.076
20/02/2011 23:30,15.7,59,4.166666667,1021.2,0,370.5503333
21/02/2011 0:00,15.9,57,6.666666667,1021.4,0,369.661
21/02/2011 0:30,15.8,56,6.666666667,1021.3,0,368.234
21/02/2011 1:00,15.6,57,5,1021.2,0,350.5196667
21/02/2011 1:30,15.6,54,6.666666667,1021.4,0,357.345
21/02/2011 2:00,15.2,53,5,1021.2,0,366.74
21/02/2011 2:30,14.8,54,4.722222222,1021.5,0,365.3936667
21/02/2011 3:00,14.9,55,3.055555556,1021.2,0,364.1026667
21/02/2011 3:30,14,58,3.611111111,1021.3,0,367.582
21/02/2011 4:00,14.5,58,3.611111111,1021.2,0,366.6863333
21/02/2011 4:30,14.6,58,3.055555556,1021.2,0,365.1256667
21/02/2011 5:00,14.7,60,2.5,1021.7,0,361.0306667
21/02/2011 5:30,14.8,59,4.722222222,1021.9,0.873666667,369.1516667
21/02/2011 6:00,14.8,59,3.055555556,1022,11.43566667,369.1653333
21/02/2011 6:30,15.2,60,2.5,1022.6,44.917,367.132
21/02/2011 7:00,15.7,57,3.055555556,1022.9,97.79,365.3666667
21/02/2011 7:30,16.1,55,5.833333333,1023.2,174.4056667,361.181
21/02/2011 8:00,16.9,50,6.111111111,1023.2,316.4696667,345.2513333
21/02/2011 8:30,16.9,49,6.111111111,1023.3,549.55,323.8886667
21/02/2011 9:00,18.1,49,6.111111111,1023.5,660.6646667,340.349
21/02/2011 9:30,19,50,5,1023.9,718.9813333,358.0183333
21/02/2011 10:00,19.1,49,4.722222222,1023.9,931.828,327.8013333
21/02/2011 10:30,20,45,5,1023.7,935.789,322.089
21/02/2011 11:00,20.4,46,5,1023.4,951.604,321.1876667
21/02/2011 11:30,21.2,44,5,1023.1,941.7206667,328.027
21/02/2011 12:00,20.5,42,4.166666667,1023.1,943.4816667,333.871
21/02/2011 12:30,20.7,43,6.111111111,1022.9,976.6863333,334.4546667
21/02/2011 13:00,21.7,41,5.833333333,1022.6,1004.479667,334.2506667
21/02/2011 13:30,22.3,45,6.111111111,1022.7,859.9673333,342.3416667
21/02/2011 14:00,22.6,43,6.111111111,1022.6,729.3076667,356.5536667
21/02/2011 14:30,21.9,47,7.222222222,1022.5,818.291,340.4656667
21/02/2011 15:00,21.5,44,6.111111111,1022.4,701.1046667,342.6103333
21/02/2011 15:30,21.5,45,7.777777778,1022.2,668.614,356.8336667
21/02/2011 16:00,21.3,51,7.222222222,1022.3,548.8403333,342.2813333
21/02/2011 16:30,20.7,53,6.111111111,1022,467.976,332.699
21/02/2011 17:00,20.2,50,5,1022.2,370.7193333,330.561
21/02/2011 17:30,20.2,52,5.833333333,1021.9,241.1166667,318.654
21/02/2011 18:00,19.2,55,5.833333333,1021.9,127.2073333,317.573
21/02/2011 18:30,18.2,58,4.722222222,1022.1,36.62866667,312.433
21/02/2011 19:00,17.5,58,5,1022.3,2.834,309.1496667
21/02/2011 19:30,16.6,62,5.833333333,1022.5,0,306.485
21/02/2011 20:00,16.2,62,6.666666667,1022.7,0,306.06
21/02/2011 20:30,15.2,66,5,1023.1,0,306.1276667
21/02/2011 21:00,15.3,67,4.722222222,1023.2,0,306.4906667
21/02/2011 21:30,15,71,4.166666667,1023.2,0,306.375
21/02/2011 22:00,14.2,74,3.055555556,1023.3,0,308.5556667
21/02/2011 22:30,14.6,73,3.055555556,1023.3,0,306.7436667
21/02/2011 23:00,14,74,0,1023.2,0,306.1263333
21/02/2011 23:30,13.4,76,0.555555556,1023.2,0,309.007
22/02/2011 0:00,14.2,75,2.5,1023.3,0,309.297
22/02/2011 0:30,14.3,75,4.166666667,1022.9,0,304.6286667
22/02/2011 1:00,14.4,71,3.055555556,1023,0,302.313
22/02/2011 1:30,14.2,69,3.611111111,1023.2,0,300.2853333
22/02/2011 2:00,13.8,70,2.5,1023,0,298.2626667
22/02/2011 2:30,14,70,4.166666667,1023.1,0,297.2373333
22/02/2011 3:00,13.6,68,2.5,1023.4,0,297.7546667
22/02/2011 3:30,13.2,71,3.611111111,1023.8,0,298.62
22/02/2011 4:00,12.4,74,2.5,1023.8,0,298.7296667
22/02/2011 4:30,12.3,75,1.388888889,1023.9,0,298.5886667
22/02/2011 5:00,12.3,73,1.388888889,1024.3,0,297.8783333
22/02/2011 5:30,12.8,73,4.166666667,1024.2,1.511,295.848
22/02/2011 6:00,13.1,70,3.611111111,1024.3,31.13433333,294.791
22/02/2011 6:30,13.5,67,3.055555556,1024.5,121.1266667,297.575
22/02/2011 7:00,14.8,65,3.611111111,1024.5,233.2086667,299.5253333
22/02/2011 7:30,15.3,59,1.111111111,1024.5,350.3676667,301.4483333
22/02/2011 8:00,16.1,55,2.5,1024.7,467.9283333,302.9976667
22/02/2011 8:30,17.3,54,4.166666667,1024.7,579.346,305.7076667
22/02/2011 9:00,18,50,5,1024.7,682.7256667,307.7683333
22/02/2011 9:30,18.7,51,5,1024.7,771.057,310.7843333
22/02/2011 10:00,19.7,48,5,1024.7,846.771,314.6833333
22/02/2011 10:30,20.4,45,4.166666667,1024.6,911.874,317.296
22/02/2011 11:00,21.2,44,5.833333333,1024.2,961.2903333,323.478
22/02/2011 11:30,21.8,40,3.611111111,1023.5,994.4183333,323.6036667
22/02/2011 12:00,22.2,39,3.055555556,1023.1,1010.746333,326.6893333
22/02/2011 12:30,23.3,37,5,1022.7,1011.962,328.691
22/02/2011 13:00,24.4,34,5.833333333,1022.3,994.574,330.542
22/02/2011 13:30,24.4,37,6.111111111,1022,961.65,331.7356667
22/02/2011 14:00,24.4,35,6.111111111,1021.7,909.397,334.734
22/02/2011 14:30,24.5,36,5,1021.5,844.636,335.3286667
22/02/2011 15:00,24.5,37,5.833333333,1021.4,765.7686667,336.2993333
22/02/2011 15:30,24.7,39,5,1021.2,677.4703333,336.7696667
22/02/2011 16:00,24.6,41,5.833333333,1021.1,576.026,337.5823333
22/02/2011 16:30,24.7,41,5,1021.1,467.7656667,343.3953333
22/02/2011 17:00,24.2,40,5.833333333,1021.2,352.9583333,334.9543333
22/02/2011 17:30,23.6,42,5,1021.2,238.1893333,334.175
22/02/2011 18:00,22.8,46,5,1021.3,126.612,331.6796667
22/02/2011 18:30,21.7,51,6.111111111,1021.7,36.55433333,329.1566667
22/02/2011 19:00,20.2,58,4.166666667,1022.1,3.385666667,326.3343333
22/02/2011 19:30,19.3,60,4.722222222,1022.4,0,323.7943333
22/02/2011 20:00,18.6,64,5,1022.7,0,321.2433333
22/02/2011 20:30,17.9,67,4.722222222,1022.9,0,320.5366667
22/02/2011 21:00,17,71,4.166666667,1023,0,320.513
22/02/2011 21:30,17.6,69,5.833333333,1022.9,0,320.583
22/02/2011 22:00,17.1,73,5,1022.8,0,321.124
22/02/2011 22:30,16.7,75,4.166666667,1022.7,0,321.254
22/02/2011 23:00,16.1,77,3.055555556,1022.8,0,320.93
22/02/2011 23:30,17.3,76,3.611111111,1022.5,0,321.4093333
23/02/2011 0:00,18.2,69,5.833333333,1022.5,0,321.791
23/02/2011 0:30,15.7,77,3.055555556,1022.4,0,321.4613333
23/02/2011 1:00,16,76,3.055555556,1022.1,0,320.6286667
23/02/2011 1:30,18.1,68,7.777777778,1021.5,0,320.3403333
23/02/2011 2:00,17.8,68,7.777777778,1021.4,0,319.3983333
23/02/2011 2:30,17.6,69,6.666666667,1021.2,0,318.075
23/02/2011 3:00,17.1,70,5.833333333,1021,0,317.299
23/02/2011 3:30,16.8,70,4.166666667,1021.2,0,316.871
23/02/2011 4:00,15.6,74,0,1021.2,0,316.907
23/02/2011 4:30,15,74,1.388888889,1021.4,0,315.933
23/02/2011 5:00,15.9,71,2.222222222,1021.5,0,315.812
23/02/2011 5:30,15.8,71,2.5,1021.8,1.061,313.753
23/02/2011 6:00,16.3,70,2.5,1022,29.16233333,315.0313333
23/02/2011 6:30,16.8,69,5.833333333,1022.2,118.961,316.2706667
23/02/2011 7:00,17.9,64,4.166666667,1022.6,229.2583333,317.9823333
23/02/2011 7:30,18.8,60,3.055555556,1022.8,344.201,321.278
23/02/2011 8:00,20.4,55,3.611111111,1022.7,459.2823333,324.924
23/02/2011 8:30,21.4,52,4.166666667,1022.6,562.8686667,325.4673333
23/02/2011 9:00,22,48,3.055555556,1022.5,667.0496667,327.3603333
23/02/2011 9:30,23.2,49,1.388888889,1022.3,759.0843333,328.7623333
23/02/2011 10:00,25.2,40,2.222222222,1022,833.7516667,330.9116667
23/02/2011 10:30,26.1,39,4.722222222,1021.6,894.3536667,335.4913333
23/02/2011 11:00,27.1,35,2.5,1021.2,942.6053333,340.8676667
23/02/2011 11:30,27.4,31,3.611111111,1020.8,974.8696667,342.7516667
23/02/2011 12:00,28.2,29,4.166666667,1020.3,990.1913333,344.8133333
23/02/2011 12:30,28.5,31,3.611111111,1019.8,991.8386667,345.3993333
23/02/2011 13:00,29.2,29,2.5,1019.4,974.495,343.3353333
23/02/2011 13:30,29.4,29,4.722222222,1019.1,940.137,345.0756667
23/02/2011 14:00,30,37,3.055555556,1018.4,890.2306667,348.4556667
23/02/2011 14:30,29.2,36,5,1018.1,826.0113333,350.117
23/02/2011 15:00,28.6,35,5,1017.7,747.2116667,352.5166667
23/02/2011 15:30,29.5,37,4.722222222,1017.4,656.9876667,351.3133333
23/02/2011 16:00,29.1,35,5.833333333,1017.2,555.3193333,353.1236667
23/02/2011 16:30,28.8,39,5,1016.9,449.791,352.1773333
23/02/2011 17:00,28.6,41,4.722222222,1016.6,339.2883333,352.577
23/02/2011 17:30,27.9,42,4.166666667,1016.6,226.386,353.4616667
23/02/2011 18:00,27.4,45,3.611111111,1016.6,115.645,361.0663333
23/02/2011 18:30,26.6,49,2.5,1016.4,32.59533333,356.721
23/02/2011 19:00,25,50,3.055555556,1017,1.918333333,350.3513333
23/02/2011 19:30,24.3,48,6.111111111,1017.3,0,345.296
23/02/2011 20:00,23.1,51,4.722222222,1017.9,0,341.724
23/02/2011 20:30,22.6,51,6.666666667,1017.7,0,339.658
23/02/2011 21:00,22,52,5.833333333,1017.7,0,338.2743333
23/02/2011 21:30,22.5,48,6.666666667,1017.7,0,338.2106667
23/02/2011 22:00,21.8,50,4.722222222,1017.6,0,339.117
23/02/2011 22:30,21.4,51,5,1017.6,0,339.6206667
23/02/2011 23:00,20.7,53,3.611111111,1017.8,0,339.7403333
23/02/2011 23:30,20.6,54,3.611111111,1017.6,0,339.656
24/02/2011 0:00,21.1,53,2.222222222,1017.5,0,339.024
24/02/2011 0:30,20.5,54,1.111111111,1017.4,0,337.0153333
24/02/2011 1:00,19.9,55,2.5,1017.2,0,337.6863333
24/02/2011 1:30,20,56,3.055555556,1016.8,0,336.8486667
24/02/2011 2:00,20.2,55,2.5,1016.6,0,336.3556667
24/02/2011 2:30,20,55,2.222222222,1016.1,0,333.9963333
24/02/2011 3:00,19.1,59,2.222222222,1016,0,331.702
24/02/2011 3:30,20.7,53,3.611111111,1015.8,0,333.8596667
24/02/2011 4:00,20.9,51,4.166666667,1015.6,0,333.6086667
24/02/2011 4:30,17.7,64,1.388888889,1015.8,0,332.0426667
24/02/2011 5:00,17.4,66,1.111111111,1015.9,0,332.5443333
24/02/2011 5:30,16.9,69,0,1016.1,0.738,331.8246667
24/02/2011 6:00,16.7,73,1.388888889,1016.4,27.495,333.7943333
24/02/2011 6:30,17.6,73,2.222222222,1016.7,111.586,335.8426667
24/02/2011 7:00,22.6,55,3.055555556,1017.1,217.7796667,343.6776667
24/02/2011 7:30,23.1,55,2.222222222,1017.3,331.581,349.0083333
24/02/2011 8:00,24.1,52,1.388888889,1017.2,441.5396667,353.2
24/02/2011 8:30,27.3,37,5.833333333,1016.9,545.0696667,360.0003333
24/02/2011 9:00,28.3,34,5,1016.7,643.7053333,366.7033333
24/02/2011 9:30,29,32,6.666666667,1016.7,733.1046667,370.9183333
24/02/2011 10:00,30.3,34,5,1016.4,813.8243333,373.2326667
24/02/2011 10:30,30.7,31,4.722222222,1016,874.0683333,376.0216667
24/02/2011 11:00,31.2,26,3.055555556,1015.5,921.795,377.0336667
24/02/2011 11:30,31.7,27,3.055555556,1015.1,959.644,369.5273333
24/02/2011 12:00,32.3,27,2.5,1014.8,979.1203333,365.74
24/02/2011 12:30,32.2,25,4.166666667,1014.5,976.4923333,366.3833333
24/02/2011 13:00,32.4,27,5,1014.2,957.4013333,368.2996667
24/02/2011 13:30,32.5,26,5,1014.2,920.9496667,372.318
24/02/2011 14:00,32.4,25,5,1013.7,871.4503333,377.4796667
24/02/2011 14:30,33,25,4.166666667,1013.1,809.4486667,382.4123333
24/02/2011 15:00,32.8,27,4.166666667,1012.7,734.8773333,382.3836667
24/02/2011 15:30,33.1,25,4.166666667,1012.4,647.9716667,381.498
24/02/2011 16:00,33.3,25,4.722222222,1012,549.826,380.695
24/02/2011 16:30,33.2,25,3.611111111,1012,446.9203333,379.6723333
24/02/2011 17:00,32.9,26,4.166666667,1012,332.8993333,379.326
24/02/2011 17:30,32.1,26,4.166666667,1012,217.2773333,379.6666667
24/02/2011 18:00,31.3,29,4.722222222,1012,103.0186667,377.2903333
24/02/2011 18:30,30,30,5,1012.1,28.241,376.547
24/02/2011 19:00,28.2,38,4.166666667,1012.3,1.231666667,376.5246667
24/02/2011 19:30,27.2,39,4.722222222,1012.5,0,376.3256667
24/02/2011 20:00,26.7,38,4.722222222,1012.7,0,368.7443333
24/02/2011 20:30,26.2,38,4.722222222,1012.8,0,360.609
24/02/2011 21:00,26.1,35,6.111111111,1012.9,0,359.8466667
24/02/2011 21:30,25.9,35,6.666666667,1012.8,0,360.1866667
24/02/2011 22:00,25.4,35,5.833333333,1012.8,0,360.454
24/02/2011 22:30,24.8,36,4.166666667,1012.9,0,358.253
24/02/2011 23:00,25,34,5,1012.8,0,356.5693333
24/02/2011 23:30,24.5,34,5.833333333,1012.8,0,361.397
25/02/2011 0:00,24.6,34,6.111111111,1012.5,0,358.3573333
25/02/2011 0:30,24.5,34,5.833333333,1012.3,0,355.0963333
25/02/2011 1:00,24.7,34,5.833333333,1011.9,0,353.0216667
25/02/2011 1:30,24,37,3.055555556,1011.7,0,365.0166667
25/02/2011 2:00,23.5,40,3.611111111,1011.5,0,374.743
25/02/2011 2:30,23.5,40,1.388888889,1011.2,0,364.9486667
25/02/2011 3:00,21,51,2.222222222,1011.1,0,365.1516667
25/02/2011 3:30,20,55,2.222222222,1011,0,363.5653333
25/02/2011 4:00,19.7,58,2.222222222,1010.8,0,360.157
25/02/2011 4:30,19,65,2.5,1010.9,0,363.457
25/02/2011 5:00,19.1,71,2.5,1011.4,0,386.4706667
25/02/2011 5:30,19.5,67,3.055555556,1012,1.613333333,390.6913333
25/02/2011 6:00,20,64,2.5,1011.6,13.42666667,389.429
25/02/2011 6:30,19.9,68,1.111111111,1012,44.43033333,396.577
25/02/2011 7:00,21.5,65,2.222222222,1012.3,83.21866667,396.729
25/02/2011 7:30,22.8,67,3.055555556,1012.6,152.3643333,401.8023333
25/02/2011 8:00,23.8,59,3.055555556,1012.9,185.298,407.7613333
25/02/2011 8:30,25.4,50,2.5,1012.9,221.863,411.3506667
25/02/2011 9:00,26,45,2.222222222,1012.7,310.9773333,412.3213333
25/02/2011 9:30,27.1,42,0,1012.5,309.9713333,414.2976667
25/02/2011 10:00,28.7,38,0,1012.4,557.4053333,410.433
25/02/2011 10:30,29.3,38,1.111111111,1012.2,723.782,406.7403333
25/02/2011 11:00,30.9,29,3.611111111,1011.7,905.691,401.6796667
25/02/2011 11:30,31.8,27,3.055555556,1011.5,893.343,398.6686667
25/02/2011 12:00,32.4,25,1.388888889,1011.2,951.9306667,386.5526667
25/02/2011 12:30,33.1,24,1.388888889,1010.9,961.9593333,388.859
25/02/2011 13:00,33.2,24,2.5,1010.5,857.5603333,398.2616667
25/02/2011 13:30,33.6,23,2.5,1010.4,588.9443333,413.8286667
25/02/2011 14:00,33.4,24,3.611111111,1010.1,499.4096667,417.3786667
25/02/2011 14:30,33.1,27,3.611111111,1009.7,461.4973333,419.0016667
25/02/2011 15:00,33.3,21,1.388888889,1009.2,591.369,420.5383333
25/02/2011 15:30,33.5,22,1.388888889,1008.8,322.5213333,423.2973333
25/02/2011 16:00,33.3,25,2.5,1008.6,284.0976667,422.8136667
25/02/2011 16:30,33.4,25,2.5,1008.5,238.0073333,425.8213333
25/02/2011 17:00,33,25,2.5,1008.4,122.8063333,430.9013333
25/02/2011 17:30,32.6,26,2.222222222,1008.4,42.36466667,435.408
25/02/2011 18:00,30.9,32,5,1008.6,18.05966667,436.6426667
25/02/2011 18:30,29.8,31,5,1008.7,5.581666667,434.5016667
25/02/2011 19:00,29.3,32,5,1008.8,0.988333333,431.8056667
25/02/2011 19:30,28.9,35,5,1009.1,0,430.7676667
25/02/2011 20:00,28.7,35,5,1009.2,0,429.7706667
25/02/2011 20:30,28.5,35,6.666666667,1009.3,0,429.7996667
25/02/2011 21:00,28.4,35,6.111111111,1009.3,0,430.6946667
25/02/2011 21:30,28.3,35,4.722222222,1009.4,0,429.9576667
25/02/2011 22:00,28.1,34,3.611111111,1009.4,0,415.0313333
25/02/2011 22:30,27.5,36,3.611111111,1009.3,0,407.0193333
25/02/2011 23:00,27.3,37,4.166666667,1009.2,0,414.0963333
25/02/2011 23:30,26.8,39,3.611111111,1009.1,0,411.1456667
26/02/2011 0:00,27.4,35,4.722222222,1008.8,0,414.5636667
26/02/2011 0:30,27.7,32,5.833333333,1008.5,0,415.5953333
26/02/2011 1:00,27.8,33,6.111111111,1008.2,0,406.4243333
